row,scenario,gross_return_pct,recorded_return_pct,implicit_cost_pp
327,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
328,S72_SL4_TP8,-4.0000000000000036,-4.200000000000004,0.20000000000000018
329,S72_SL4_TP8,-0.814479638009058,-1.014479638009058,0.19999999999999996
330,S72_SL4_TP8,-0.009995002498752736,-0.20999500249875275,0.2
331,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
332,S72_SL4_TP8,-4.0000000000000036,-4.200000000000004,0.20000000000000018
333,S72_SL4_TP8,4.8484848484848575,4.648484848484857,0.20000000000000018
334,S72_SL4_TP8,-0.6396309443962744,-0.8396309443962744,0.19999999999999996
335,S72_SL4_TP8,-4.0000000000000036,-4.200000000000004,0.20000000000000018
336,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
337,S72_SL4_TP8,0.0029972125922927972,-0.1970027874077072,0.2
338,S72_SL4_TP8,0.2756141402037171,0.0756141402037171,0.2
339,S72_SL4_TP8,-0.03456320746565433,-0.23456320746565434,0.2
340,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
341,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
342,S72_SL4_TP8,0.4580852038479133,0.2580852038479133,0.2
343,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
344,S72_SL4_TP8,2.568493150684925,2.368493150684925,0.20000000000000018
345,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
346,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
347,S72_SL4_TP8,-4.0000000000000036,-4.200000000000004,0.20000000000000018
348,S72_SL4_TP8,-4.0000000000000036,-4.200000000000004,0.20000000000000018
349,S72_SL4_TP8,0.0,-0.2,0.2
350,S72_SL4_TP8,-2.4844720496894457,-2.684472049689446,0.20000000000000018
351,S72_SL4_TP8,0.21598272138227959,0.015982721382279574,0.2
352,S72_SL4_TP8,-1.187824795842618,-1.387824795842618,0.19999999999999996
353,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
